16,2,1,1,1,1,0,0,1,0,11,0
37,2,1,0,2,3,0,0,1,0,48,0
11,2,0,0,2,5,0,1,1,0,0,1
7,4,5,1,7,1,1,0,1,0,0,0
37,2,3,1,3,1,0,0,1,0,16,0
31,2,0,0,0,0,0,1,1,0,3,0
49,6,9,1,3,1,0,0,7,0,0,0
0,2,1,4,1,0,0,0,6,0,0,0
10,2,5,0,5,3,0,0,1,0,9,0
30,2,5,2,5,0,0,1,1,0,12,0
35,2,5,1,9,1,0,0,1,0,17,0
9,2,10,1,3,1,0,0,1,0,8,0
63,5,2,1,11,1,0,0,1,0,66,0
55,1,0,1,5,1,0,0,1,0,12,0
0,3,10,0,3,0,0,0,1,0,16,0
31,2,3,0,3,0,0,0,1,0,0,0
10,2,1,0,9,3,0,0,1,0,0,0
34,2,5,2,4,4,0,1,1,0,33,4
29,2,5,1,5,1,0,0,1,0,4,9
25,2,1,1,9,1,0,0,31,0,28,0
17,2,5,1,3,1,0,0,1,0,0,0
49,2,1,1,6,1,0,0,1,0,0,0
6,6,0,1,0,1,0,0,1,0,0,0
18,1,1,1,7,1,3,0,1,0,0,0
0,2,5,2,5,4,0,1,1,0,0,0
9,2,12,1,1,1,0,0,1,0,0,0
52,2,6,1,5,1,0,0,1,0,6,0
35,2,4,1,6,1,0,0,1,0,7,27
21,0,5,0,4,0,1,0,1,0,30,0
34,1,9,0,3,0,0,1,1,0,3,0
57,6,0,1,1,1,0,0,1,0,4,0
18,2,1,2,6,4,0,1,1,0,17,0
35,2,1,0,1,0,0,0,1,38,20,0
45,5,5,1,11,1,0,0,25,0,12,0
31,2,1,0,7,0,0,0,1,0,0,0
55,2,0,2,3,0,0,0,110,0,0,0
8,3,7,0,3,3,0,0,1,0,0,0
1,4,0,1,12,1,0,0,1,0,11,0
8,2,4,1,2,1,1,0,1,0,17,0
30,2,6,1,10,1,0,0,1,0,0,0
42,2,1,1,7,1,0,0,8,0,0,0
18,2,5,0,3,0,1,1,1,0,0,0
0,2,1,1,6,1,0,0,1,0,0,0
42,2,1,1,5,1,0,0,10,0,0,0
16,2,0,1,3,1,0,0,1,3,0,0
39,2,1,1,3,1,3,0,1,0,17,0
11,2,0,0,3,3,0,1,1,38,0,0
21,2,1,0,4,0,0,1,1,0,6,0
49,1,1,1,5,1,0,0,1,0,8,0
39,2,1,0,0,0,0,1,1,0,24,0
34,2,1,1,5,1,0,0,1,0,31,0
27,2,5,1,0,1,0,0,1,0,12,0
32,2,2,0,3,3,0,1,1,0,0,0
4,4,6,0,0,0,0,1,1,0,0,0
55,1,1,1,5,1,0,0,1,0,16,0
18,2,1,2,5,0,0,1,1,0,4,0
44,2,1,1,8,1,0,0,1,0,6,0
40,2,1,6,0,0,0,0,1,0,40,0
15,2,4,4,2,5,0,0,1,0,0,25
37,2,5,3,5,0,0,1,1,0,13,0
27,2,5,1,6,1,0,0,1,0,0,0
23,2,0,1,6,1,0,0,31,0,0,0
25,4,7,0,12,4,0,0,1,0,17,0
4,2,1,2,7,0,0,0,1,0,8,0
3,3,0,2,1,4,1,1,1,0,4,0
41,2,5,0,0,3,0,0,1,0,9,0
43,2,1,1,6,1,0,0,1,0,0,0
12,2,1,0,6,3,0,0,1,0,0,0
8,2,5,0,4,0,0,0,1,0,0,0
32,5,1,0,11,3,0,1,1,0,27,0
13,1,5,1,3,2,0,1,1,0,0,0
24,2,1,0,6,3,0,0,1,0,16,0
37,2,1,0,7,3,0,0,1,0,0,0
33,2,8,1,6,1,0,0,1,0,0,0
24,2,1,0,1,0,0,1,1,0,16,0
1,2,3,2,5,0,0,1,1,31,3,0
34,6,10,1,3,1,0,0,7,0,8,0
39,2,12,1,6,1,0,0,1,0,0,0
15,5,3,0,11,0,0,1,1,0,7,10
39,2,0,0,3,0,0,0,1,0,0,10
26,2,7,0,0,0,0,1,1,0,0,0
19,2,1,1,9,1,0,0,1,5,0,0
39,2,5,1,5,1,0,0,1,0,10,0
31,2,1,0,10,0,0,0,1,0,29,0
4,5,15,1,11,2,0,1,1,0,9,11
34,2,5,3,6,0,2,0,1,0,0,13
14,2,1,0,0,0,0,1,1,0,0,0
51,5,2,0,11,0,0,1,1,0,31,0
12,2,1,0,4,0,1,1,1,0,0,4
22,2,5,0,3,3,0,0,1,0,12,0
9,2,5,1,7,1,1,0,8,0,3,0
8,2,1,0,6,4,0,0,1,0,0,0
7,0,3,3,1,4,0,1,55,0,11,0
34,2,1,1,5,1,0,0,1,0,3,0
30,2,10,1,3,1,0,0,1,0,8,0
8,1,6,1,4,2,0,1,1,0,7,0
31,2,5,1,1,1,0,0,25,0,20,5
2,2,1,1,12,3,0,0,1,0,3,0
43,6,1,1,6,1,0,0,1,0,0,0
31,2,0,0,3,0,0,0,1,0,4,0
1,2,3,1,5,1,0,0,7,0,0,0
14,1,1,1,3,1,0,0,1,0,72,0
4,2,2,4,6,4,0,1,1,0,0,0
36,5,3,1,11,1,0,0,20,0,0,15
38,6,0,1,1,1,0,0,1,28,35,0
2,2,1,0,2,0,0,0,1,0,0,0
12,2,5,1,6,1,0,0,1,0,26,0
23,2,5,6,4,4,1,1,1,0,0,0
35,2,1,1,4,1,0,0,1,0,4,0
31,4,1,0,12,0,1,1,1,0,0,0
5,2,0,1,9,1,0,0,1,0,15,0
14,2,5,1,0,1,0,0,1,0,0,0
30,2,3,1,3,2,0,1,1,0,3,9
6,2,8,1,3,1,0,0,1,0,19,0
7,2,1,6,5,4,0,1,1,7,0,0
25,2,1,1,4,1,0,0,1,0,0,0
34,2,1,1,1,2,0,1,1,0,0,0
18,2,7,0,10,0,0,0,1,0,0,0
29,4,0,2,3,3,0,1,1,0,8,0
0,2,0,1,1,1,0,0,1,0,8,0
57,3,5,6,12,0,0,1,1,0,0,0
52,2,4,1,8,1,0,0,1,0,3,0
0,2,1,2,0,4,1,1,1,0,0,0
45,4,4,0,0,5,0,0,1,0,0,0
21,5,5,0,11,3,0,0,1,0,0,0
35,2,5,2,0,0,0,0,1,0,3,0
30,1,1,0,5,0,0,0,1,0,4,4
12,2,5,1,6,1,0,0,1,0,0,0
17,1,3,1,5,1,0,0,1,0,4,0
13,2,0,2,0,0,1,1,1,0,0,0
24,2,1,0,0,3,0,0,1,0,9,0
8,4,1,1,12,1,0,0,1,0,24,0
24,2,1,0,2,5,0,0,1,0,9,0
37,2,7,1,0,2,1,1,1,0,0,0
40,2,8,6,4,0,0,1,1,0,13,0
2,2,0,1,5,1,0,0,1,0,0,0
25,2,5,1,5,1,0,0,1,0,0,0
21,2,2,1,6,1,0,0,1,0,8,0
26,2,7,0,0,3,0,1,1,0,0,0
52,2,5,1,7,1,0,0,1,0,0,0
0,2,1,0,9,3,0,0,1,0,0,0
31,2,3,1,1,1,0,0,1,0,3,11
42,0,1,1,12,1,0,0,1,0,0,0
39,2,12,1,8,1,0,0,1,0,0,0
10,1,5,3,6,3,0,0,1,0,8,0
2,2,0,2,3,0,0,1,1,0,7,0
37,2,0,0,0,5,2,1,1,0,0,38
57,2,4,6,4,4,1,1,1,0,13,0
37,2,0,0,5,0,0,1,1,0,0,0
31,2,0,1,5,1,0,0,1,0,0,0
23,2,5,0,9,3,0,0,1,0,3,0
31,5,0,3,11,0,0,0,1,0,4,0
14,2,1,2,8,0,0,0,1,0,0,0
31,2,1,2,9,3,0,1,1,0,0,0
23,2,0,1,6,1,0,0,7,0,0,0
23,6,3,2,5,4,0,1,27,0,29,0
23,2,5,0,6,0,0,1,1,0,5,0
9,2,6,1,1,1,0,0,1,0,0,0
33,3,5,2,0,4,1,1,1,0,0,0
30,5,4,1,11,2,2,1,1,0,0,38
39,2,12,0,0,0,1,0,1,0,0,0
16,2,0,1,5,1,0,0,1,3,16,0
9,2,5,0,1,0,0,1,1,45,0,0
21,5,5,0,11,3,0,1,1,0,9,0
14,2,5,0,5,5,1,0,1,0,6,0
42,2,5,1,7,1,0,0,1,0,27,0
18,2,5,1,6,1,0,0,1,0,8,0
17,1,3,2,3,0,0,0,1,0,4,0
61,5,12,1,11,1,3,0,107,0,6,0
9,4,5,0,6,0,0,0,1,0,0,0
8,2,1,2,7,3,0,0,1,0,0,0
13,2,5,1,6,1,0,0,1,0,11,0
11,2,1,2,6,0,0,0,28,0,4,39
19,5,1,1,11,1,0,0,1,0,24,0
0,2,0,2,1,0,0,0,1,0,16,0
49,2,1,1,6,1,3,0,1,0,0,0
7,3,3,0,0,0,0,1,1,0,0,0
35,2,1,0,6,3,1,0,1,0,0,0
50,6,5,1,7,2,0,1,1,0,0,0
8,2,10,1,3,2,0,1,1,0,8,0
14,2,1,2,6,0,0,0,1,0,0,0
23,6,9,1,3,1,0,0,1,0,8,0
10,2,7,3,0,0,0,1,1,0,0,0
13,2,1,6,9,4,1,1,1,0,48,0
35,2,5,1,1,2,0,1,1,0,37,0
14,5,1,0,11,0,1,1,1,0,0,0
32,1,2,0,4,3,0,1,1,0,52,0
0,2,1,2,6,3,0,0,0,0,0,0
0,2,1,0,0,0,0,0,1,0,3,0
23,2,1,2,4,4,0,1,1,0,0,0
24,2,0,0,1,0,0,1,1,0,0,0
43,6,1,1,5,1,0,0,1,0,16,0
48,2,1,4,9,0,1,0,1,0,0,0
41,5,12,0,11,3,0,0,1,0,9,0
45,1,1,0,4,0,0,0,15,0,0,0
30,2,1,1,9,1,0,0,1,0,0,0
13,2,7,1,3,1,0,0,1,0,0,0
35,5,1,1,11,1,0,0,1,0,0,0
37,5,4,0,11,3,0,1,1,0,0,0
9,2,3,2,10,4,1,1,109,0,7,0
52,2,1,1,6,1,0,0,1,0,0,0
2,2,6,2,1,4,1,1,1,0,0,0
33,1,0,6,1,4,2,1,1,0,8,18
49,5,11,1,11,1,1,0,1,0,39,0
9,2,8,0,2,0,1,0,1,43,0,0
28,2,1,1,7,1,0,0,1,0,4,0
22,5,5,0,11,3,0,1,1,0,7,0
3,2,1,2,4,0,0,1,1,0,14,0
15,2,12,1,1,1,0,0,1,0,0,0
18,2,5,2,5,0,0,1,1,0,7,0
39,2,0,1,1,1,0,0,1,0,4,0
39,2,0,0,5,0,0,1,1,0,0,0
24,2,1,0,2,0,0,0,1,0,0,0
35,5,1,4,11,0,0,1,1,0,6,0
43,4,3,2,3,0,0,1,1,0,20,0
10,2,5,1,6,1,0,0,1,0,0,0
24,2,1,0,4,0,0,1,1,0,17,4
13,2,5,1,5,2,0,1,1,0,0,0
15,2,0,0,3,0,0,0,1,0,9,0
16,2,5,2,9,4,1,1,1,0,14,0
9,2,7,0,10,0,0,0,1,0,0,0
23,2,6,2,1,4,0,0,1,0,0,0
29,2,1,1,1,1,0,0,1,0,0,5
16,2,0,1,1,1,0,0,1,0,4,0
34,1,9,1,3,1,0,0,1,3,4,0
12,2,7,1,0,1,0,0,1,0,0,14
58,1,0,1,3,1,0,0,1,0,9,0
15,4,0,0,1,0,0,1,1,0,9,0
12,2,5,2,3,0,0,1,1,0,6,0
26,2,1,4,8,3,0,0,1,0,0,0
16,2,3,0,0,0,0,0,1,0,0,0
35,2,1,1,7,1,1,0,1,0,3,0
22,3,1,0,4,0,0,1,1,0,0,0
24,2,1,0,4,0,0,0,1,0,69,0
35,2,0,0,5,0,2,1,1,0,4,28
45,6,10,1,3,1,0,0,38,0,7,0
11,3,6,0,1,3,0,1,1,0,0,15
52,2,12,1,5,1,0,0,1,0,0,0
1,2,1,1,7,1,0,0,1,0,20,0
55,5,5,6,11,0,2,1,1,0,40,0
22,2,6,0,5,3,0,1,1,0,13,0
13,2,5,1,5,1,0,0,11,0,4,0
12,0,3,0,0,0,0,1,1,0,14,0
24,2,1,0,5,0,0,0,1,0,3,10
35,2,12,0,7,0,1,1,1,0,0,0
12,1,1,0,4,4,0,0,1,0,8,0
31,2,1,1,3,1,0,0,1,0,0,0
18,4,0,1,3,1,0,0,1,0,0,0
2,2,1,1,1,1,0,0,1,0,4,0
5,2,1,0,7,5,2,0,1,0,0,4
44,2,1,1,1,1,0,0,1,0,6,0
37,2,5,0,9,0,0,1,1,0,0,0
10,2,0,0,1,0,0,0,1,0,29,0
35,3,3,1,3,1,0,0,1,0,0,0
51,2,2,1,6,1,0,0,1,0,0,0
0,2,7,0,8,0,0,0,1,0,8,0
35,1,1,1,8,1,0,0,1,0,7,0
42,2,1,1,4,1,0,0,1,0,0,0
16,1,0,1,5,2,2,1,1,0,8,6
7,3,0,4,0,4,1,1,1,0,0,0
1,2,3,1,3,2,0,1,1,0,0,0
8,2,0,0,5,0,1,1,1,0,4,0
11,2,6,0,2,3,0,0,1,0,19,0
43,6,1,2,5,0,0,0,1,0,16,0
17,2,3,1,1,2,0,1,1,0,16,0
35,2,1,0,4,4,0,1,1,0,6,0
20,2,1,0,0,0,0,1,1,0,0,0
12,2,0,0,1,0,0,1,1,0,0,0
4,2,1,1,6,1,0,0,1,0,7,10
5,3,5,2,10,4,3,1,1,0,9,0
37,2,1,1,9,1,0,0,1,0,0,0
16,2,6,1,5,1,0,0,8,0,4,0
31,0,3,0,3,4,2,1,1,0,9,21
31,2,5,0,4,0,0,1,1,0,24,0
29,1,1,1,1,1,0,0,1,0,65,0
33,2,1,1,7,1,0,0,1,0,8,0
32,2,12,0,5,3,0,0,1,0,33,0
16,1,1,1,5,1,0,0,1,0,0,0
2,3,5,2,1,0,0,1,1,0,0,0
8,2,1,2,9,0,0,0,1,0,0,0
45,2,1,1,1,1,0,0,1,0,9,0
8,2,1,2,4,4,0,1,1,0,6,0
35,2,5,1,5,1,0,0,8,0,3,0
22,2,5,0,8,0,0,0,1,0,44,0
7,2,8,1,4,1,0,0,1,0,17,1
34,6,1,1,1,2,3,1,7,0,0,0
29,2,0,0,0,0,0,1,1,74,9,0
25,2,8,1,6,1,0,0,1,0,19,24
35,2,11,0,4,0,0,0,1,0,7,0
37,4,0,0,3,0,0,0,1,0,7,0
9,4,3,2,3,4,0,1,1,0,0,0
5,2,1,1,1,1,0,0,1,0,0,0
30,2,5,1,6,1,0,0,1,0,17,0
37,2,1,0,7,3,0,0,1,0,0,0
0,2,0,0,3,0,0,0,1,0,0,0
17,1,5,1,5,1,0,0,1,0,0,0
25,1,5,1,8,1,0,0,12,0,8,0
4,2,1,2,7,0,0,0,1,0,20,0
31,2,0,0,1,0,0,0,1,31,4,0
24,2,1,0,5,0,0,0,1,0,0,0
41,2,2,0,4,3,3,1,1,0,9,0
2,2,5,2,0,4,0,1,1,0,0,0
9,0,9,2,3,0,0,1,24,0,8,0
21,5,5,0,11,3,0,1,1,0,6,0
58,5,0,1,11,1,0,0,1,0,0,0
1,2,5,0,4,0,0,0,1,0,19,0
15,2,4,0,6,0,0,0,1,0,0,5
13,6,5,1,1,1,2,0,1,0,4,28
31,2,5,0,5,3,1,0,1,0,5,0
48,6,0,1,1,1,0,0,1,0,20,0
20,5,1,2,11,0,0,0,1,0,33,0
16,2,1,1,0,2,0,1,1,0,4,10
35,2,12,2,6,5,1,0,1,0,0,0
10,2,1,2,0,4,1,1,1,0,58,0
31,1,1,4,6,0,0,0,1,0,7,0
17,2,5,1,3,2,0,1,1,0,0,0
35,2,5,1,0,2,0,1,1,0,0,0
2,2,5,2,0,4,0,1,1,0,6,0
41,2,12,0,4,3,0,0,1,0,6,0
14,2,2,0,4,0,0,1,1,0,0,39
18,2,1,2,1,4,0,1,1,0,16,0
51,2,0,0,4,3,0,0,1,0,0,0
35,2,1,4,5,4,1,1,1,0,0,0
0,2,1,0,10,0,0,0,1,0,58,9
12,2,1,0,6,4,0,0,1,0,0,0
34,1,10,1,3,1,0,0,7,0,0,0
32,2,2,0,2,3,0,0,1,0,2,0
13,0,3,1,3,1,0,0,1,0,7,0
35,2,5,0,6,3,0,0,0,0,8,0
0,2,12,1,6,1,0,0,1,0,0,0
9,2,5,2,0,4,0,1,1,0,0,0
37,2,0,0,0,3,0,0,1,0,14,0
1,1,1,1,1,1,0,0,1,5,0,0
32,2,5,0,5,3,0,1,1,0,13,0
12,0,3,0,3,0,0,0,1,0,33,0
16,3,5,1,3,2,0,1,1,0,0,0
20,2,1,1,5,2,0,1,1,0,12,0
18,2,0,0,5,0,0,0,1,0,4,0
2,2,1,2,4,0,0,1,1,0,13,0
16,2,1,1,0,2,0,1,1,0,0,0
15,2,6,0,1,3,0,0,1,0,0,0
29,6,5,2,9,0,0,0,1,0,8,0
27,0,1,0,0,4,1,1,1,0,9,0
30,2,1,1,7,1,0,0,1,0,3,4
18,2,2,2,7,0,0,0,1,0,0,0
4,1,1,0,4,0,0,0,1,0,0,0
26,1,5,0,4,3,0,0,1,0,6,0
15,2,5,1,1,2,0,1,1,0,12,0
47,5,9,1,11,1,0,0,1,0,20,0
35,2,1,1,3,1,0,0,1,12,0,0
17,6,0,1,5,1,0,0,1,0,4,0
52,2,1,1,0,2,0,1,1,0,0,0
21,2,5,0,4,3,0,0,1,0,9,0
10,2,1,1,0,3,0,1,1,0,9,0
41,2,4,0,4,3,0,0,1,0,2,0
49,2,7,0,1,0,0,1,1,0,15,0
51,2,1,1,9,1,0,0,1,0,0,0
8,4,0,0,3,0,0,1,1,0,4,0
23,2,0,1,5,1,0,0,1,5,8,0
32,2,15,0,6,3,0,0,1,0,33,0
2,2,1,1,6,1,0,0,1,0,11,0
14,0,0,1,0,1,0,0,1,0,16,0
26,2,1,0,9,3,0,0,1,0,0,0
32,2,12,0,4,3,0,0,1,0,0,0
9,1,5,0,6,4,0,0,1,0,0,0
1,2,1,1,6,1,0,0,1,0,17,0
32,5,2,0,11,3,1,0,1,0,12,0
35,4,5,4,0,3,1,0,1,0,0,0
5,1,5,0,3,0,1,0,1,0,0,0
33,2,1,1,9,1,0,0,1,0,17,0
31,2,1,1,6,1,0,0,1,0,3,0
50,2,1,1,9,1,0,0,1,0,0,0
13,2,0,0,10,0,0,0,1,0,0,0
6,2,12,2,9,0,1,0,1,0,0,0
48,2,1,1,2,1,0,0,1,0,33,0
13,2,5,1,9,1,0,0,1,0,0,0
30,2,5,4,1,0,1,1,1,0,0,0
15,2,0,0,10,0,0,0,1,0,0,0
47,5,8,6,11,0,0,1,1,52,0,4
18,2,2,1,8,1,0,0,1,0,0,0
20,2,5,1,7,1,1,0,1,0,0,0
31,1,0,1,5,1,0,0,1,0,20,0
45,1,7,1,8,1,0,0,1,0,16,0
14,2,7,1,4,1,0,0,1,0,0,0
9,2,14,0,2,0,0,0,1,0,13,0
39,2,1,1,1,2,0,1,1,0,0,0
0,2,1,1,7,1,0,0,1,0,23,0
39,2,2,0,6,3,0,0,1,0,0,0
50,0,1,2,0,4,0,1,1,0,0,0
1,4,6,2,3,0,0,1,1,0,0,0
24,1,1,0,4,3,0,0,1,0,0,35
37,2,5,0,6,0,1,0,1,0,0,0
1,2,5,1,7,1,0,0,1,0,0,0
5,2,6,1,4,2,0,1,1,0,13,0
27,2,1,0,2,0,0,0,1,0,9,0
6,3,7,2,1,4,1,1,1,0,3,0
14,1,5,0,6,0,0,0,1,29,8,0
49,5,1,1,11,1,0,0,1,0,0,0
51,2,1,0,9,3,0,0,1,0,0,0
51,2,0,0,10,0,0,1,1,0,0,0
35,2,6,2,1,4,2,1,1,0,0,21
21,2,1,0,0,3,0,0,1,0,0,0
27,2,5,0,9,0,0,0,1,0,0,0
24,2,2,1,9,1,0,0,1,0,20,0
17,2,3,1,7,1,0,0,8,0,8,0
49,2,0,1,5,1,0,0,8,0,4,0
42,2,3,1,10,1,0,0,1,12,9,0
1,2,1,2,6,4,0,0,1,2,4,0
30,2,10,1,3,1,0,0,1,12,4,0
2,6,5,1,1,1,0,0,1,0,5,0
33,6,1,2,1,0,0,0,1,0,8,0
18,2,2,0,9,0,0,0,1,0,4,0
13,2,1,1,9,1,0,0,1,0,3,0
5,2,1,1,5,1,0,0,1,0,3,0
7,0,1,1,6,1,0,0,4,0,0,0
9,4,3,0,3,0,0,1,1,16,7,0
25,2,0,1,3,1,0,0,1,17,0,0
1,0,3,2,3,4,0,1,1,0,0,0
30,2,11,1,4,1,4,0,1,37,0,36
23,4,3,2,3,0,0,1,1,0,6,0
25,2,1,1,2,2,0,1,1,0,2,0
18,2,1,2,4,4,0,1,1,0,6,0
19,2,1,3,0,4,0,1,1,0,9,7
16,2,1,1,9,1,0,0,1,0,0,0
8,2,1,2,4,4,0,1,1,0,0,0
30,1,5,1,5,1,0,0,1,0,8,5
26,2,1,0,0,0,0,1,1,0,13,0
10,2,3,1,1,1,0,0,1,0,3,0
7,4,0,1,0,2,0,1,1,0,0,0
1,0,0,0,1,0,0,1,1,0,0,0
9,2,0,1,10,1,0,0,1,0,4,0
17,1,1,1,6,1,0,0,1,0,7,0
8,2,5,0,4,0,0,0,1,0,6,0
32,2,1,0,4,3,0,1,1,0,69,0
50,1,1,1,5,1,0,0,1,0,16,0
39,4,3,0,3,0,0,1,1,0,0,11
13,2,5,2,1,0,0,1,1,0,0,0
22,5,6,0,11,0,0,0,1,0,0,0
3,2,1,1,14,5,0,1,1,0,0,0
8,2,5,1,5,2,1,1,1,0,0,0
39,2,12,0,2,4,1,0,1,0,0,0
29,2,5,1,6,1,0,0,1,0,8,0
39,2,5,2,10,4,0,1,1,0,0,0
1,2,1,1,10,1,0,0,1,0,0,0
25,6,1,1,8,1,0,0,1,0,0,0
18,2,6,2,0,4,0,1,1,0,0,0
13,2,1,1,9,1,0,0,1,0,0,0
57,2,9,1,3,1,0,0,8,0,0,4
5,4,7,1,12,1,1,0,1,0,0,0
33,2,3,0,3,0,0,1,1,0,13,0
62,2,8,1,4,1,0,0,1,0,9,0
53,2,1,1,9,1,0,0,1,0,0,0
9,2,7,1,3,1,1,0,1,0,0,0
63,2,4,6,4,4,0,1,1,0,46,0
2,4,0,0,12,0,0,1,55,0,15,0
23,2,0,1,1,1,0,0,1,0,44,10
28,6,1,1,7,1,0,0,3,0,8,40
4,2,7,0,2,3,0,1,1,0,0,0
51,2,3,0,3,0,0,1,1,0,0,0
3,2,1,2,9,0,0,1,1,0,0,0
26,2,6,0,5,3,0,1,1,0,19,0
64,5,10,1,11,1,0,0,1,0,27,0
27,2,1,0,1,3,0,0,1,0,0,0
14,2,12,0,4,4,1,1,1,0,0,2
22,2,1,0,2,3,0,0,1,0,0,0
13,2,1,1,6,1,0,0,1,0,0,0
37,2,0,0,10,3,0,1,1,0,0,0
27,2,1,1,9,1,0,0,1,0,0,0
29,2,7,2,7,0,0,0,1,0,0,0
37,2,14,1,8,5,0,0,90,0,27,5
51,2,0,0,0,3,1,1,1,0,0,0
13,2,1,1,1,1,0,0,1,0,0,0
37,2,3,0,1,0,0,1,1,0,13,0
2,1,1,1,2,1,0,0,1,0,0,0
11,2,5,0,1,0,0,1,1,0,0,0
21,5,1,0,11,3,1,1,1,0,13,0
51,2,5,0,0,3,0,1,1,0,0,0
25,2,6,2,4,0,0,0,1,0,11,0
26,5,1,0,11,0,0,1,15,0,0,0
27,2,7,0,7,0,0,0,1,0,0,0
12,6,5,1,1,1,0,0,7,0,4,0
27,0,5,1,3,2,0,1,1,0,4,0
30,2,4,4,4,0,0,0,1,0,0,0
47,1,1,1,5,1,0,0,1,0,0,0
14,6,6,1,0,2,0,1,1,0,26,0
32,2,2,0,4,3,0,0,1,0,30,0
48,4,5,2,4,5,0,1,81,0,0,4
39,2,0,1,5,1,0,0,1,3,16,0
37,2,11,0,4,0,0,0,1,0,8,25
15,2,11,0,9,5,0,0,1,0,0,5
28,2,0,1,1,1,0,0,7,0,4,0
30,1,1,1,1,1,0,0,1,0,4,0
14,2,0,1,3,1,2,0,1,0,0,4
14,2,1,0,6,4,0,0,100,0,6,0
23,2,1,4,9,4,1,1,1,0,12,0
26,2,1,0,2,3,0,1,1,0,0,0
27,2,1,0,4,0,0,0,1,0,0,0
12,2,8,4,5,4,0,1,1,0,7,0
26,2,5,0,0,0,0,0,1,0,3,0
23,2,6,1,2,1,0,0,1,0,0,0
27,2,0,0,5,0,0,1,1,0,4,0
42,1,1,1,5,1,0,0,1,0,0,0
33,4,3,1,3,1,0,0,1,5,4,0
31,2,1,0,6,0,0,0,1,62,7,0
7,0,1,2,0,0,0,1,1,0,0,9
14,6,3,0,1,0,0,1,55,0,3,26
8,1,0,1,3,1,0,0,1,3,4,7
13,2,13,0,4,0,0,0,1,0,3,25
18,2,1,1,1,2,0,1,1,0,0,0
7,2,5,0,1,0,0,0,1,0,0,0
49,6,6,1,5,1,0,0,1,0,8,0
35,2,3,1,5,1,0,0,1,0,4,0
15,2,1,0,1,0,0,0,1,0,3,0
56,2,8,6,14,4,0,1,1,0,75,0
12,2,0,1,2,1,2,0,1,0,0,0
41,4,2,0,6,3,0,0,1,0,7,0
39,2,15,2,6,0,0,0,1,38,29,0
12,2,1,1,2,1,0,0,1,0,6,0
42,3,3,1,1,1,2,0,1,0,8,0
21,2,5,0,3,3,0,0,1,0,33,0
21,2,5,0,4,3,0,1,1,0,2,0
11,2,5,0,1,3,0,0,1,0,0,0
3,2,1,2,9,3,0,0,1,0,0,0
49,2,1,1,9,1,0,0,1,0,0,0
42,2,12,1,4,2,1,1,1,0,0,0
22,2,5,0,5,3,0,1,1,0,39,0
25,2,3,1,3,1,0,0,1,3,0,0
1,2,9,2,3,0,0,1,1,0,4,0
1,2,0,1,10,1,0,0,1,0,0,0
9,2,0,1,0,2,2,1,1,5,0,13
33,2,5,2,4,4,0,1,1,0,0,0
14,2,5,1,6,1,0,0,7,0,3,0
10,4,5,0,12,0,1,0,1,62,0,0
